"CRUISEJOIN","REGION","SPECIES_CODE","LENGTH","FREQUENCY","YEAR","PERFORMANCE","HAULJOIN"
-730,"GOA",30420,380,2,2019,0,-18824
-730,"GOA",30420,380,1,2019,0,-18824
-730,"GOA",30420,390,1,2019,0,-18824
-730,"GOA",30420,390,2,2019,0,-18824
-730,"GOA",30420,400,3,2019,0,-18824
-730,"GOA",30420,400,5,2019,0,-18824
-730,"GOA",30420,410,1,2019,0,-18824
-730,"GOA",30420,410,1,2019,0,-18824
-730,"GOA",30420,420,2,2019,0,-18824
-730,"GOA",30420,430,2,2019,0,-18824
-730,"GOA",30420,340,1,2019,0,-18830
-730,"GOA",30420,300,1,2019,0,-18830
-730,"GOA",30420,330,1,2019,0,-18830
-730,"GOA",30420,330,1,2019,0,-18830
-730,"GOA",30420,350,2,2019,0,-18830
-730,"GOA",30420,360,1,2019,0,-18830
-730,"GOA",30420,360,1,2019,0,-18830
-730,"GOA",30420,380,2,2019,0,-18830
-730,"GOA",30420,380,1,2019,0,-18830
-730,"GOA",30420,390,1,2019,0,-18830
-730,"GOA",30420,390,4,2019,0,-18830
-730,"GOA",30420,400,1,2019,0,-18830
-730,"GOA",30420,400,3,2019,0,-18830
-730,"GOA",30420,410,2,2019,0,-18830
-730,"GOA",30420,410,8,2019,0,-18830
-730,"GOA",30420,420,5,2019,0,-18830
-730,"GOA",30420,430,3,2019,0,-18830
-730,"GOA",30420,380,1,2019,1.1,-18831
-730,"GOA",30420,290,1,2019,1.1,-18831
-730,"GOA",30420,310,1,2019,1.1,-18831
-730,"GOA",30420,330,1,2019,1.1,-18831
-730,"GOA",30420,390,1,2019,1.1,-18831
-730,"GOA",30420,390,2,2019,1.1,-18831
-730,"GOA",30420,400,1,2019,1.1,-18831
-730,"GOA",30420,400,2,2019,1.1,-18831
-730,"GOA",30420,410,1,2019,1.1,-18831
-730,"GOA",30420,410,5,2019,1.1,-18831
-730,"GOA",30420,420,1,2019,1.1,-18831
-730,"GOA",30420,420,2,2019,1.1,-18831
-730,"GOA",30420,430,1,2019,1.1,-18831
-730,"GOA",30420,430,3,2019,1.1,-18831
-730,"GOA",30420,350,1,2019,0,-18832
-730,"GOA",30420,310,1,2019,0,-18832
-730,"GOA",30420,340,1,2019,0,-18832
-730,"GOA",30420,340,2,2019,0,-18832
-730,"GOA",30420,360,1,2019,0,-18832
-730,"GOA",30420,380,3,2019,0,-18832
-730,"GOA",30420,390,2,2019,0,-18832
-730,"GOA",30420,390,1,2019,0,-18832
-730,"GOA",30420,400,4,2019,0,-18832
-730,"GOA",30420,400,3,2019,0,-18832
-730,"GOA",30420,410,7,2019,0,-18832
-730,"GOA",30420,410,12,2019,0,-18832
-730,"GOA",30420,420,6,2019,0,-18832
-730,"GOA",30420,420,8,2019,0,-18832
-730,"GOA",30420,430,2,2019,0,-18832
-730,"GOA",30420,430,5,2019,0,-18832
-730,"GOA",30420,440,1,2019,0,-18832
-730,"GOA",30420,440,3,2019,0,-18832
-730,"GOA",30420,450,1,2019,0,-18832
-730,"GOA",30420,450,1,2019,0,-18832
-730,"GOA",30420,460,1,2019,0,-18832
-730,"GOA",30420,470,1,2019,0,-18832
-730,"GOA",30420,310,2,2019,0,-18833
-730,"GOA",30420,280,1,2019,0,-18833
-730,"GOA",30420,290,1,2019,0,-18833
-730,"GOA",30420,300,1,2019,0,-18833
-730,"GOA",30420,320,3,2019,0,-18833
-730,"GOA",30420,330,2,2019,0,-18833
-730,"GOA",30420,330,4,2019,0,-18833
-730,"GOA",30420,340,3,2019,0,-18833
-730,"GOA",30420,340,3,2019,0,-18833
-730,"GOA",30420,350,2,2019,0,-18833
-730,"GOA",30420,350,2,2019,0,-18833
-730,"GOA",30420,360,3,2019,0,-18833
-730,"GOA",30420,360,2,2019,0,-18833
-730,"GOA",30420,370,2,2019,0,-18833
-730,"GOA",30420,370,7,2019,0,-18833
-730,"GOA",30420,380,5,2019,0,-18833
-730,"GOA",30420,380,3,2019,0,-18833
-730,"GOA",30420,390,14,2019,0,-18833
-730,"GOA",30420,390,11,2019,0,-18833
-730,"GOA",30420,400,17,2019,0,-18833
-730,"GOA",30420,400,10,2019,0,-18833
-730,"GOA",30420,410,10,2019,0,-18833
-730,"GOA",30420,410,16,2019,0,-18833
-730,"GOA",30420,420,3,2019,0,-18833
-730,"GOA",30420,420,18,2019,0,-18833
-730,"GOA",30420,430,2,2019,0,-18833
-730,"GOA",30420,430,12,2019,0,-18833
-730,"GOA",30420,440,3,2019,0,-18833
-730,"GOA",30420,450,3,2019,0,-18833
-730,"GOA",30420,340,1,2019,1.1,-18836
-730,"GOA",30420,280,1,2019,1.1,-18836
-730,"GOA",30420,330,2,2019,1.1,-18836
-730,"GOA",30420,330,1,2019,1.1,-18836
-730,"GOA",30420,350,1,2019,1.1,-18836
-730,"GOA",30420,360,4,2019,1.1,-18836
-730,"GOA",30420,370,4,2019,1.1,-18836
-730,"GOA",30420,370,3,2019,1.1,-18836
-730,"GOA",30420,390,23,2019,1.1,-18836
-730,"GOA",30420,380,6,2019,1.1,-18836
-730,"GOA",30420,380,11,2019,1.1,-18836
-730,"GOA",30420,390,6,2019,1.1,-18836
-730,"GOA",30420,400,12,2019,1.1,-18836
-730,"GOA",30420,400,31,2019,1.1,-18836
-730,"GOA",30420,410,3,2019,1.1,-18836
-730,"GOA",30420,410,23,2019,1.1,-18836
-730,"GOA",30420,420,2,2019,1.1,-18836
-730,"GOA",30420,420,3,2019,1.1,-18836
-730,"GOA",30420,430,2,2019,1.1,-18836
-730,"GOA",30420,430,3,2019,1.1,-18836
-730,"GOA",30420,400,1,2019,1.1,-18837
-730,"GOA",30420,440,1,2019,5.41,-18838
-730,"GOA",30420,280,1,2019,0,-19144
-730,"GOA",30420,440,1,2019,0,-19144
-730,"GOA",30420,380,1,2019,0,-19148
-730,"GOA",30420,360,1,2019,0,-19167
-730,"GOA",30420,330,1,2019,0,-19167
-730,"GOA",30420,350,2,2019,0,-19167
-730,"GOA",30420,360,3,2019,0,-19167
-730,"GOA",30420,370,7,2019,0,-19167
-730,"GOA",30420,370,7,2019,0,-19167
-730,"GOA",30420,380,6,2019,0,-19167
-730,"GOA",30420,380,14,2019,0,-19167
-730,"GOA",30420,390,14,2019,0,-19167
-730,"GOA",30420,390,23,2019,0,-19167
-730,"GOA",30420,400,11,2019,0,-19167
-730,"GOA",30420,400,34,2019,0,-19167
-730,"GOA",30420,410,7,2019,0,-19167
-730,"GOA",30420,410,20,2019,0,-19167
-730,"GOA",30420,420,2,2019,0,-19167
-730,"GOA",30420,420,4,2019,0,-19167
-730,"GOA",30420,430,3,2019,0,-19167
-730,"GOA",30420,440,2,2019,0,-19167
-730,"GOA",30420,410,6,2019,0,-19180
-730,"GOA",30420,380,2,2019,0,-19180
-730,"GOA",30420,390,4,2019,0,-19180
-730,"GOA",30420,400,2,2019,0,-19180
-730,"GOA",30420,400,2,2019,0,-19180
-730,"GOA",30420,410,1,2019,0,-19180
-730,"GOA",30420,420,2,2019,0,-19180
-730,"GOA",30420,420,5,2019,0,-19180
-730,"GOA",30420,400,1,2019,0,-19183
-730,"GOA",30420,380,1,2019,0,-19183
-730,"GOA",30420,390,1,2019,0,-19183
-730,"GOA",30420,390,5,2019,0,-19183
-730,"GOA",30420,400,5,2019,0,-19183
-730,"GOA",30420,410,4,2019,0,-19183
-730,"GOA",30420,420,1,2019,0,-19183
-730,"GOA",30420,420,3,2019,0,-19183
-730,"GOA",30420,430,5,2019,0,-19183
-730,"GOA",30420,400,2,2019,0,-19651
-730,"GOA",30420,340,1,2019,0,-19651
-730,"GOA",30420,360,1,2019,0,-19651
-730,"GOA",30420,380,2,2019,0,-19651
-730,"GOA",30420,400,5,2019,0,-19651
-730,"GOA",30420,410,6,2019,0,-19651
-730,"GOA",30420,410,1,2019,0,-19651
-730,"GOA",30420,420,4,2019,0,-19651
-730,"GOA",30420,420,2,2019,0,-19651
-730,"GOA",30420,430,1,2019,0,-19651
-730,"GOA",30420,430,2,2019,0,-19651
-730,"GOA",30420,440,3,2019,0,-19651
-730,"GOA",30420,440,1,2019,0,-19651
-730,"GOA",30420,450,1,2019,0,-19651
-730,"GOA",30420,470,1,2019,0,-19651
-730,"GOA",30420,440,1,2019,0,-19654
-730,"GOA",30420,430,1,2019,0,-19656
-730,"GOA",30420,440,1,2019,0,-19656
-730,"GOA",30420,370,1,2019,0,-19661
-730,"GOA",30420,380,1,2019,0,-19661
-730,"GOA",30420,410,1,2019,5.2,-19663
-730,"GOA",30420,350,1,2019,5.2,-19663
-730,"GOA",30420,370,1,2019,5.2,-19663
-730,"GOA",30420,400,1,2019,5.2,-19663
-730,"GOA",30420,410,1,2019,5.2,-19663
-730,"GOA",30420,420,1,2019,5.2,-19663
-730,"GOA",30420,420,1,2019,5.2,-19663
-730,"GOA",30420,450,1,2019,5.2,-19663
-730,"GOA",30420,360,2,2019,0,-19664
-730,"GOA",30420,320,2,2019,0,-19664
-730,"GOA",30420,330,1,2019,0,-19664
-730,"GOA",30420,350,1,2019,0,-19664
-730,"GOA",30420,370,3,2019,0,-19664
-730,"GOA",30420,370,1,2019,0,-19664
-730,"GOA",30420,380,7,2019,0,-19664
-730,"GOA",30420,380,1,2019,0,-19664
-730,"GOA",30420,390,3,2019,0,-19664
-730,"GOA",30420,390,5,2019,0,-19664
-730,"GOA",30420,400,1,2019,0,-19664
-730,"GOA",30420,400,4,2019,0,-19664
-730,"GOA",30420,410,3,2019,0,-19664
-730,"GOA",30420,410,8,2019,0,-19664
-730,"GOA",30420,420,3,2019,0,-19664
-730,"GOA",30420,430,5,2019,0,-19664
-730,"GOA",30420,440,2,2019,0,-19664
-730,"GOA",30420,460,1,2019,0,-19664
-730,"GOA",30420,400,1,2019,0,-19667
-730,"GOA",30420,420,1,2019,0,-19667
-730,"GOA",30420,410,1,2019,5.8,-19674
-730,"GOA",30420,390,3,2019,5.8,-19674
-730,"GOA",30420,400,1,2019,5.8,-19674
-730,"GOA",30420,400,1,2019,5.8,-19674
-730,"GOA",30420,440,1,2019,5.8,-19674
-730,"GOA",30420,420,2,2019,1.11,-19703
-730,"GOA",30420,380,1,2019,1.11,-19703
-730,"GOA",30420,410,1,2019,1.11,-19703
245,"GOA",30420,330,1,1990,0,23913
245,"GOA",30420,340,1,1990,0,23913
245,"GOA",30420,310,1,1990,0,23913
245,"GOA",30420,320,1,1990,0,23913
245,"GOA",30420,340,3,1990,0,23913
245,"GOA",30420,320,1,1990,0,23913
245,"GOA",30420,220,1,1990,0,23941
245,"GOA",30420,240,2,1990,0,23941
245,"GOA",30420,150,1,1990,0,23941
245,"GOA",30420,190,2,1990,0,23941
245,"GOA",30420,200,1,1990,0,23941
245,"GOA",30420,210,1,1990,0,23941
245,"GOA",30420,230,1,1990,0,23941
245,"GOA",30420,250,3,1990,0,23941
245,"GOA",30420,300,2,1990,0,23941
245,"GOA",30420,330,1,1990,0,23941
245,"GOA",30420,350,1,1990,0,23941
245,"GOA",30420,240,1,1990,0,23941
245,"GOA",30420,250,3,1990,0,23941
245,"GOA",30420,260,3,1990,0,23941
245,"GOA",30420,280,1,1990,0,23941
245,"GOA",30420,350,1,1990,0,23941
245,"GOA",30420,170,1,1990,0,23941
245,"GOA",30420,320,1,1990,0,23941
245,"GOA",30420,370,1,1990,0,23942
245,"GOA",30420,380,1,1990,0,23942
245,"GOA",30420,290,1,1990,0,23942
245,"GOA",30420,210,2,1990,0,23942
245,"GOA",30420,220,1,1990,0,23942
245,"GOA",30420,250,1,1990,0,23942
245,"GOA",30420,270,1,1990,0,23942
245,"GOA",30420,280,1,1990,0,23942
245,"GOA",30420,300,2,1990,0,23942
245,"GOA",30420,210,1,1990,0,23942
245,"GOA",30420,220,1,1990,0,23942
245,"GOA",30420,230,1,1990,0,23942
245,"GOA",30420,260,2,1990,0,23942
245,"GOA",30420,270,1,1990,0,23942
245,"GOA",30420,290,1,1990,0,23942
245,"GOA",30420,300,1,1990,0,23942
245,"GOA",30420,320,1,1990,0,23942
245,"GOA",30420,360,1,1990,0,23942
245,"GOA",30420,150,1,1990,0,23942
245,"GOA",30420,330,17,1990,0,23947
245,"GOA",30420,270,1,1990,0,23947
245,"GOA",30420,280,1,1990,0,23947
245,"GOA",30420,390,4,1990,0,23947
245,"GOA",30420,260,1,1990,0,23947
245,"GOA",30420,190,1,1990,0,23947
245,"GOA",30420,230,1,1990,0,23947
245,"GOA",30420,250,1,1990,0,23947
245,"GOA",30420,280,2,1990,0,23947
245,"GOA",30420,290,6,1990,0,23947
245,"GOA",30420,300,4,1990,0,23947
245,"GOA",30420,310,4,1990,0,23947
245,"GOA",30420,320,10,1990,0,23947
245,"GOA",30420,340,16,1990,0,23947
245,"GOA",30420,350,9,1990,0,23947
245,"GOA",30420,250,2,1990,0,23947
245,"GOA",30420,370,3,1990,0,23947
245,"GOA",30420,380,1,1990,0,23947
245,"GOA",30420,400,1,1990,0,23947
245,"GOA",30420,220,1,1990,0,23947
245,"GOA",30420,230,1,1990,0,23947
245,"GOA",30420,260,1,1990,0,23947
245,"GOA",30420,290,4,1990,0,23947
245,"GOA",30420,300,5,1990,0,23947
245,"GOA",30420,310,3,1990,0,23947
245,"GOA",30420,330,4,1990,0,23947
245,"GOA",30420,340,11,1990,0,23947
245,"GOA",30420,350,8,1990,0,23947
245,"GOA",30420,360,12,1990,0,23947
245,"GOA",30420,370,6,1990,0,23947
245,"GOA",30420,380,4,1990,0,23947
245,"GOA",30420,410,2,1990,0,23947
245,"GOA",30420,270,8,1990,0,23947
245,"GOA",30420,360,5,1990,0,23947
245,"GOA",30420,360,2,1990,0,23949
245,"GOA",30420,300,3,1990,0,23949
245,"GOA",30420,350,2,1990,0,23949
245,"GOA",30420,290,1,1990,0,23949
245,"GOA",30420,300,1,1990,0,23949
245,"GOA",30420,310,3,1990,0,23949
245,"GOA",30420,320,2,1990,0,23949
245,"GOA",30420,380,1,1990,0,23949
245,"GOA",30420,310,4,1990,0,23949
245,"GOA",30420,320,2,1990,0,23949
245,"GOA",30420,340,1,1990,0,23949
245,"GOA",30420,350,1,1990,0,23949
245,"GOA",30420,290,1,1990,0,23951
245,"GOA",30420,300,2,1990,0,23951
245,"GOA",30420,340,1,1990,0,23951
245,"GOA",30420,350,1,1990,0,23951
245,"GOA",30420,360,1,1990,0,23951
245,"GOA",30420,320,1,1990,0,23951
245,"GOA",30420,330,1,1990,0,23954
245,"GOA",30420,360,3,1990,0,23954
245,"GOA",30420,370,6,1990,0,23954
245,"GOA",30420,360,6,1990,0,23954
245,"GOA",30420,290,1,1990,0,23954
245,"GOA",30420,320,1,1990,0,23954
245,"GOA",30420,340,1,1990,0,23954
245,"GOA",30420,350,4,1990,0,23954
245,"GOA",30420,380,4,1990,0,23954
245,"GOA",30420,280,1,1990,0,23954
245,"GOA",30420,390,4,1990,0,23954
245,"GOA",30420,410,1,1990,0,23954
245,"GOA",30420,270,1,1990,0,23954
245,"GOA",30420,300,1,1990,0,23954
245,"GOA",30420,310,1,1990,0,23954
245,"GOA",30420,340,2,1990,0,23954
245,"GOA",30420,350,2,1990,0,23954
245,"GOA",30420,370,3,1990,0,23954
245,"GOA",30420,380,5,1990,0,23954
245,"GOA",30420,390,7,1990,0,23954
245,"GOA",30420,400,2,1990,0,23954
245,"GOA",30420,410,3,1990,0,23954
245,"GOA",30420,420,1,1990,0,23954
245,"GOA",30420,440,1,1990,0,23954
245,"GOA",30420,250,1,1990,0,23962
245,"GOA",30420,280,2,1990,0,23962
245,"GOA",30420,330,1,1990,0,23962
245,"GOA",30420,170,1,1990,0,23962
245,"GOA",30420,230,1,1990,0,23962
245,"GOA",30420,240,2,1990,0,23962
245,"GOA",30420,270,1,1990,0,23962
245,"GOA",30420,290,2,1990,0,23962
245,"GOA",30420,300,1,1990,0,23962
245,"GOA",30420,340,1,1990,0,23962
245,"GOA",30420,380,1,1990,0,23962
245,"GOA",30420,250,1,1990,0,23962
245,"GOA",30420,260,1,1990,0,23962
245,"GOA",30420,280,5,1990,0,23962
245,"GOA",30420,290,3,1990,0,23962
245,"GOA",30420,310,2,1990,0,23962
245,"GOA",30420,340,1,1990,0,23962
245,"GOA",30420,350,1,1990,0,23962
245,"GOA",30420,360,1,1990,0,23962
245,"GOA",30420,380,2,1990,0,23962
245,"GOA",30420,270,1,1990,0,23962
245,"GOA",30420,270,1,1990,0,23976
245,"GOA",30420,310,2,1990,0,23976
245,"GOA",30420,340,1,1990,0,23976
245,"GOA",30420,360,1,1990,0,23976
245,"GOA",30420,370,1,1990,0,23976
245,"GOA",30420,330,1,1990,0,23976
245,"GOA",30420,340,1,1990,0,23976
245,"GOA",30420,380,1,1990,0,23976
245,"GOA",30420,290,8,1990,0,23978
245,"GOA",30420,240,1,1990,0,23978
245,"GOA",30420,370,5,1990,0,23978
245,"GOA",30420,310,2,1990,0,23978
245,"GOA",30420,270,3,1990,0,23978
245,"GOA",30420,280,7,1990,0,23978
245,"GOA",30420,300,4,1990,0,23978
245,"GOA",30420,310,6,1990,0,23978
245,"GOA",30420,320,7,1990,0,23978
245,"GOA",30420,330,3,1990,0,23978
245,"GOA",30420,340,8,1990,0,23978
245,"GOA",30420,350,27,1990,0,23978
245,"GOA",30420,360,10,1990,0,23978
245,"GOA",30420,380,3,1990,0,23978
245,"GOA",30420,390,2,1990,0,23978
245,"GOA",30420,400,1,1990,0,23978
245,"GOA",30420,410,1,1990,0,23978
245,"GOA",30420,250,1,1990,0,23978
245,"GOA",30420,260,2,1990,0,23978
245,"GOA",30420,280,2,1990,0,23978
245,"GOA",30420,290,5,1990,0,23978
245,"GOA",30420,300,5,1990,0,23978
245,"GOA",30420,320,9,1990,0,23978
245,"GOA",30420,330,4,1990,0,23978
245,"GOA",30420,350,5,1990,0,23978
245,"GOA",30420,360,7,1990,0,23978
245,"GOA",30420,380,3,1990,0,23978
245,"GOA",30420,390,1,1990,0,23978
245,"GOA",30420,400,2,1990,0,23978
245,"GOA",30420,250,1,1990,0,23978
245,"GOA",30420,370,4,1990,0,23978
245,"GOA",30420,290,3,1990,0,23981
245,"GOA",30420,400,1,1990,0,23981
245,"GOA",30420,340,4,1990,0,23981
245,"GOA",30420,300,2,1990,0,23981
245,"GOA",30420,310,1,1990,0,23981
245,"GOA",30420,330,1,1990,0,23981
245,"GOA",30420,350,6,1990,0,23981
245,"GOA",30420,360,13,1990,0,23981
245,"GOA",30420,370,4,1990,0,23981
245,"GOA",30420,380,3,1990,0,23981
245,"GOA",30420,390,2,1990,0,23981
245,"GOA",30420,340,11,1990,0,23981
245,"GOA",30420,280,1,1990,0,23981
245,"GOA",30420,320,3,1990,0,23981
245,"GOA",30420,330,6,1990,0,23981
245,"GOA",30420,350,3,1990,0,23981
245,"GOA",30420,360,1,1990,0,23981
245,"GOA",30420,320,1,1990,0,23981
245,"GOA",30420,330,2,1990,0,23985
245,"GOA",30420,240,2,1990,0,23985
245,"GOA",30420,410,1,1990,0,23985
245,"GOA",30420,240,2,1990,0,23985
245,"GOA",30420,260,1,1990,0,23985
245,"GOA",30420,310,1,1990,0,23985
245,"GOA",30420,340,1,1990,0,23985
245,"GOA",30420,360,1,1990,0,23985
245,"GOA",30420,370,1,1990,0,23985
245,"GOA",30420,150,1,1990,0,23985
245,"GOA",30420,250,2,1990,0,23985
245,"GOA",30420,270,1,1990,0,23985
245,"GOA",30420,350,1,1990,0,23985
245,"GOA",30420,280,1,1990,0,23985
245,"GOA",30420,290,1,1990,0,23985
245,"GOA",30420,320,1,1990,0,23985
245,"GOA",30420,360,1,1990,0,23985
245,"GOA",30420,370,2,1990,0,23985
245,"GOA",30420,380,1,1990,0,23985
245,"GOA",30420,310,2,1990,0,23985
245,"GOA",30420,340,3,1990,0,23881
245,"GOA",30420,330,2,1990,0,23881
245,"GOA",30420,440,2,1990,0,23881
245,"GOA",30420,390,1,1990,0,23881
245,"GOA",30420,340,2,1990,0,23881
245,"GOA",30420,350,2,1990,0,23881
245,"GOA",30420,360,1,1990,0,23881
245,"GOA",30420,370,3,1990,0,23881
245,"GOA",30420,380,1,1990,0,23881
245,"GOA",30420,410,1,1990,0,23881
245,"GOA",30420,420,2,1990,0,23881
245,"GOA",30420,430,1,1990,0,23881
245,"GOA",30420,350,9,1990,0,23881
245,"GOA",30420,360,15,1990,0,23881
245,"GOA",30420,370,25,1990,0,23881
245,"GOA",30420,380,13,1990,0,23881
245,"GOA",30420,390,17,1990,0,23881
245,"GOA",30420,400,11,1990,0,23881
245,"GOA",30420,410,5,1990,0,23881
245,"GOA",30420,420,3,1990,0,23881
245,"GOA",30420,320,2,1990,0,23881
245,"GOA",30420,320,1,1990,0,23881
245,"GOA",30420,400,1,1990,0,23881
245,"GOA",30420,230,1,1990,0,23885
245,"GOA",30420,230,1,1990,0,23885
245,"GOA",30420,190,1,1990,0,23885
245,"GOA",30420,270,1,1990,0,23885
245,"GOA",30420,330,1,1990,0,23885
245,"GOA",30420,250,2,1990,0,23885
245,"GOA",30420,100,1,1990,0,23885
245,"GOA",30420,110,1,1990,0,23885
245,"GOA",30420,220,1,1990,0,23885
245,"GOA",30420,350,2,1990,0,23880
245,"GOA",30420,390,3,1990,0,23880
245,"GOA",30420,270,1,1990,0,23880
245,"GOA",30420,330,1,1990,0,23880
245,"GOA",30420,340,2,1990,0,23880
245,"GOA",30420,320,2,1990,0,23880
245,"GOA",30420,410,2,1990,0,23880
245,"GOA",30420,360,1,1990,0,23880
245,"GOA",30420,380,1,1990,0,23880
245,"GOA",30420,400,7,1990,0,23880
245,"GOA",30420,420,6,1990,0,23880
245,"GOA",30420,430,3,1990,0,23880
245,"GOA",30420,290,1,1990,0,23880
245,"GOA",30420,450,1,1990,0,23880
284,"GOA",30420,310,2,1987,6,27287
284,"GOA",30420,350,7,1987,6,27287
284,"GOA",30420,360,3,1987,6,27287
284,"GOA",30420,350,18,1987,6,27287
284,"GOA",30420,240,1,1987,6,27287
284,"GOA",30420,280,1,1987,6,27287
284,"GOA",30420,290,2,1987,6,27287
284,"GOA",30420,300,4,1987,6,27287
284,"GOA",30420,320,6,1987,6,27287
284,"GOA",30420,330,7,1987,6,27287
284,"GOA",30420,340,8,1987,6,27287
284,"GOA",30420,370,5,1987,6,27287
284,"GOA",30420,380,4,1987,6,27287
284,"GOA",30420,280,2,1987,6,27287
284,"GOA",30420,290,5,1987,6,27287
284,"GOA",30420,300,3,1987,6,27287
284,"GOA",30420,310,4,1987,6,27287
284,"GOA",30420,320,10,1987,6,27287
284,"GOA",30420,330,12,1987,6,27287
284,"GOA",30420,340,13,1987,6,27287
284,"GOA",30420,360,15,1987,6,27287
284,"GOA",30420,370,10,1987,6,27287
284,"GOA",30420,380,15,1987,6,27287
284,"GOA",30420,390,7,1987,6,27287
284,"GOA",30420,400,4,1987,6,27287
284,"GOA",30420,270,1,1987,6,27287
284,"GOA",30420,340,9,1987,6,27299
284,"GOA",30420,320,1,1987,6,27299
284,"GOA",30420,350,14,1987,6,27299
284,"GOA",30420,380,11,1987,6,27299
284,"GOA",30420,260,1,1987,6,27299
284,"GOA",30420,310,1,1987,6,27299
284,"GOA",30420,330,3,1987,6,27299
284,"GOA",30420,360,6,1987,6,27299
284,"GOA",30420,370,3,1987,6,27299
284,"GOA",30420,360,17,1987,6,27299
284,"GOA",30420,380,1,1987,6,27299
284,"GOA",30420,290,1,1987,6,27299
284,"GOA",30420,320,1,1987,6,27299
284,"GOA",30420,330,10,1987,6,27299
284,"GOA",30420,340,12,1987,6,27299
284,"GOA",30420,370,9,1987,6,27299
284,"GOA",30420,390,3,1987,6,27299
284,"GOA",30420,400,2,1987,6,27299
284,"GOA",30420,410,1,1987,6,27299
284,"GOA",30420,350,6,1987,6,27299
284,"GOA",30420,340,13,1987,0,27301
284,"GOA",30420,360,21,1987,0,27301
284,"GOA",30420,330,9,1987,0,27301
284,"GOA",30420,280,1,1987,0,27301
284,"GOA",30420,300,1,1987,0,27301
284,"GOA",30420,310,1,1987,0,27301
284,"GOA",30420,320,1,1987,0,27301
284,"GOA",30420,350,14,1987,0,27301
284,"GOA",30420,360,10,1987,0,27301
284,"GOA",30420,370,5,1987,0,27301
284,"GOA",30420,380,3,1987,0,27301
284,"GOA",30420,290,1,1987,0,27301
284,"GOA",30420,300,1,1987,0,27301
284,"GOA",30420,330,10,1987,0,27301
284,"GOA",30420,340,13,1987,0,27301
284,"GOA",30420,350,13,1987,0,27301
284,"GOA",30420,370,25,1987,0,27301
284,"GOA",30420,380,13,1987,0,27301
284,"GOA",30420,390,10,1987,0,27301
284,"GOA",30420,400,4,1987,0,27301
284,"GOA",30420,320,2,1987,0,27301
284,"GOA",30420,410,1,1987,0,27301
284,"GOA",30420,140,3,1987,0,27303
284,"GOA",30420,150,2,1987,0,27303
284,"GOA",30420,100,1,1987,0,27303
284,"GOA",30420,110,1,1987,0,27303
284,"GOA",30420,120,1,1987,0,27303
284,"GOA",30420,160,4,1987,0,27303
284,"GOA",30420,170,2,1987,0,27303
284,"GOA",30420,100,1,1987,0,27303
284,"GOA",30420,140,1,1987,0,27303
284,"GOA",30420,150,2,1987,0,27303
284,"GOA",30420,170,1,1987,0,27303
284,"GOA",30420,160,1,1987,0,27303
284,"GOA",30420,190,3,1987,6,27322
284,"GOA",30420,120,1,1987,6,27322
284,"GOA",30420,220,4,1987,6,27322
284,"GOA",30420,130,2,1987,6,27322
284,"GOA",30420,150,1,1987,6,27322
284,"GOA",30420,180,1,1987,6,27322
284,"GOA",30420,230,6,1987,6,27322
284,"GOA",30420,200,1,1987,6,27322
284,"GOA",30420,220,3,1987,6,27322
284,"GOA",30420,230,5,1987,6,27322
284,"GOA",30420,240,6,1987,6,27322
284,"GOA",30420,250,9,1987,6,27322
284,"GOA",30420,240,1,1987,6,27322
284,"GOA",30420,250,4,1987,6,27322
245,"GOA",30420,330,1,1990,6,24026
245,"GOA",30420,320,3,1990,6,24026
245,"GOA",30420,340,2,1990,6,24026
245,"GOA",30420,360,2,1990,6,24026
245,"GOA",30420,350,5,1990,6,24026
245,"GOA",30420,380,1,1990,6,24026
245,"GOA",30420,350,5,1990,6,24026
320,"GOA",30420,310,1,1990,0,31249
320,"GOA",30420,360,2,1990,0,31249
320,"GOA",30420,290,1,1990,0,31249
320,"GOA",30420,300,1,1990,0,31249
320,"GOA",30420,320,1,1990,0,31249
320,"GOA",30420,330,1,1990,0,31249
320,"GOA",30420,340,2,1990,0,31249
320,"GOA",30420,350,2,1990,0,31249
320,"GOA",30420,360,1,1990,0,31249
320,"GOA",30420,300,2,1990,0,31249
320,"GOA",30420,270,1,1990,0,31249
320,"GOA",30420,280,1,1990,0,31249
320,"GOA",30420,290,1,1990,0,31249
320,"GOA",30420,310,4,1990,0,31249
320,"GOA",30420,330,4,1990,0,31249
320,"GOA",30420,340,2,1990,0,31249
320,"GOA",30420,350,5,1990,0,31249
320,"GOA",30420,370,1,1990,0,31249
320,"GOA",30420,320,1,1990,0,31253
320,"GOA",30420,300,1,1990,0,31253
320,"GOA",30420,310,1,1990,0,31253
320,"GOA",30420,310,1,1990,0,31253
320,"GOA",30420,340,2,1990,0,31253
320,"GOA",30420,350,1,1990,0,31253
320,"GOA",30420,360,3,1990,0,31253
320,"GOA",30420,390,1,1990,0,31253
320,"GOA",30420,400,2,1990,0,31253
320,"GOA",30420,370,2,1990,0,31253
320,"GOA",30420,380,2,1990,0,31253
320,"GOA",30420,280,2,1990,0,31257
320,"GOA",30420,270,1,1990,0,31257
320,"GOA",30420,290,1,1990,0,31257
320,"GOA",30420,230,1,1990,0,31257
320,"GOA",30420,290,1,1990,0,31257
320,"GOA",30420,310,1,1990,0,31257
320,"GOA",30420,300,1,1990,0,31257
320,"GOA",30420,240,1,1990,0,31257
