"YEAR","FMP_AREA","SPECIES","LENGTH","WEIGHT","AGE","SPECIMEN_TYPE","PERFORMANCE","HAUL_JOIN","PORT_JOIN"
2012,"GOA",303,41,0.9,NA,3,1,"15360006182000000120",NA
2012,"GOA",303,41,NA,NA,1,1,"15360006182000000120",NA
2012,"GOA",303,42,1.05,NA,3,1,"15360006182000000120",NA
2012,"GOA",303,42,NA,NA,1,1,"15360006182000000120",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360006182000000122",NA
2012,"GOA",303,37,NA,NA,1,1,"15360006182000000122",NA
2012,"GOA",303,41,1,NA,3,1,"15360006182000000122",NA
2012,"GOA",303,41,NA,NA,1,1,"15360006182000000122",NA
2012,"GOA",303,36,0.65,NA,3,1,"15360006182000000122",NA
2012,"GOA",303,36,NA,NA,1,1,"15360006182000000122",NA
2012,"GOA",303,37,0.8,NA,3,1,"15360006182000000122",NA
2012,"GOA",303,37,NA,NA,1,1,"15360006182000000122",NA
2012,"GOA",303,41,0.95,NA,3,1,"15360006182000000122",NA
2012,"GOA",303,41,NA,NA,1,1,"15360006182000000122",NA
2012,"GOA",303,41,NA,NA,1,1,"15360001868000000168",NA
2012,"GOA",303,42,1.15,NA,3,1,"15360001868000000168",NA
2012,"GOA",303,42,NA,NA,1,1,"15360001868000000168",NA
2012,"GOA",303,36,0.7,NA,3,1,"15360001868000000172",NA
2012,"GOA",303,36,0.7,NA,3,1,"15360001868000000172",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000172",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000172",NA
2012,"GOA",303,38,0.9,NA,3,1,"15360001868000000172",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000172",NA
2012,"GOA",303,40,1,NA,3,1,"15360001868000000172",NA
2012,"GOA",303,40,NA,NA,1,1,"15360001868000000172",NA
2012,"GOA",303,42,1.15,NA,3,1,"15360001868000000172",NA
2012,"GOA",303,42,NA,28,1,1,"15360001868000000172",NA
2012,"GOA",303,36,0.8,NA,3,1,"15360001868000000164",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000164",NA
2012,"GOA",303,38,0.8,NA,3,1,"15360001868000000164",NA
2012,"GOA",303,38,0.85,NA,3,1,"15360001868000000164",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000164",NA
2012,"GOA",303,38,NA,30,1,1,"15360001868000000164",NA
2012,"GOA",303,38,0.9,NA,3,1,"15360001868000000164",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000164",NA
2012,"GOA",303,39,0.95,NA,3,1,"15360001868000000164",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000164",NA
2012,"GOA",303,36,0.65,NA,3,1,"15360001868000000166",NA
2012,"GOA",303,36,0.75,NA,3,1,"15360001868000000166",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000166",NA
2012,"GOA",303,36,NA,13,1,1,"15360001868000000166",NA
2012,"GOA",303,40,0.9,NA,3,1,"15360001868000000166",NA
2012,"GOA",303,40,NA,NA,1,1,"15360001868000000166",NA
2012,"GOA",303,38,0.85,NA,3,1,"15360001868000000166",NA
2012,"GOA",303,38,0.85,NA,3,1,"15360001868000000166",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000166",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000166",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000174",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000174",NA
2012,"GOA",303,37,NA,17,1,1,"15360001868000000174",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000174",NA
2012,"GOA",303,39,0.85,NA,3,1,"15360001868000000174",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000174",NA
2012,"GOA",303,38,1,NA,3,1,"15360001868000000174",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000174",NA
2012,"GOA",303,37,0.75,NA,3,3,"15360001868000000176",NA
2012,"GOA",303,37,NA,13,1,3,"15360001868000000176",NA
2012,"GOA",303,41,0.95,NA,3,3,"15360001868000000176",NA
2012,"GOA",303,41,NA,NA,1,3,"15360001868000000176",NA
2012,"GOA",303,35,0.6,NA,3,1,"15360001868000000168",NA
2012,"GOA",303,35,NA,NA,1,1,"15360001868000000168",NA
2012,"GOA",303,36,0.65,NA,3,1,"15360001868000000168",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000168",NA
2012,"GOA",303,38,0.85,NA,3,1,"15360001868000000168",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000168",NA
2012,"GOA",303,41,1,NA,3,1,"15360001868000000168",NA
2012,"GOA",303,39,0.85,NA,3,1,"15360001868000000174",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000174",NA
2012,"GOA",303,38,0.9,NA,3,1,"15360001868000000170",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000170",NA
2012,"GOA",303,39,0.9,NA,3,1,"15360001868000000170",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000170",NA
2012,"GOA",303,41,0.95,NA,3,1,"15360001868000000170",NA
2012,"GOA",303,41,1.05,NA,3,1,"15360001868000000170",NA
2012,"GOA",303,41,NA,NA,1,1,"15360001868000000170",NA
2012,"GOA",303,41,NA,NA,1,1,"15360001868000000170",NA
2012,"GOA",303,38,0.9,NA,3,1,"15360001868000000170",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000170",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000180",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000180",NA
2012,"GOA",303,36,0.75,NA,3,1,"15360001868000000180",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000180",NA
2012,"GOA",303,37,0.9,NA,3,1,"15204000512000000032",NA
2012,"GOA",303,37,NA,NA,1,1,"15204000512000000032",NA
2012,"GOA",303,40,1.1,NA,3,1,"15204000512000000032",NA
2012,"GOA",303,40,1.2,NA,3,1,"15204000512000000032",NA
2012,"GOA",303,40,0.9,NA,3,1,"15349002861000000194",NA
2012,"GOA",303,40,NA,NA,1,1,"15349002861000000194",NA
2012,"GOA",303,35,0.7,NA,3,1,"15349002861000000194",NA
2012,"GOA",303,35,NA,NA,1,1,"15349002861000000194",NA
2012,"GOA",303,36,0.7,NA,3,1,"15349002861000000206",NA
2012,"GOA",303,36,NA,10,1,1,"15349002861000000206",NA
2012,"GOA",303,36,0.55,NA,3,1,"15393002781000000192",NA
2012,"GOA",303,36,0.55,NA,3,1,"15393002781000000192",NA
2012,"GOA",303,36,NA,NA,1,1,"15393002781000000192",NA
2012,"GOA",303,36,NA,NA,1,1,"15393002781000000192",NA
2012,"GOA",303,38,0.65,NA,3,1,"15393002781000000192",NA
2012,"GOA",303,38,NA,NA,1,1,"15393002781000000192",NA
2012,"GOA",303,34,0.6,NA,3,1,"15393002781000000190",NA
2012,"GOA",303,34,NA,NA,1,1,"15393002781000000190",NA
2012,"GOA",303,36,0.65,NA,3,1,"15393002781000000190",NA
2012,"GOA",303,36,NA,NA,1,1,"15393002781000000190",NA
2012,"GOA",303,38,0.9,NA,3,1,"15393002781000000190",NA
2012,"GOA",303,36,0.7,NA,3,1,"15273000979000000440",NA
2012,"GOA",303,36,NA,NA,1,1,"15273000979000000440",NA
2012,"GOA",303,42,1,NA,3,1,"15273000979000000440",NA
2012,"GOA",303,42,NA,NA,1,1,"15273000979000000440",NA
2012,"GOA",303,36,NA,12,1,1,"15920000825000000312",NA
2012,"GOA",303,35,NA,NA,1,1,"15920000825000000312",NA
2012,"GOA",303,36,NA,NA,1,1,"15920000825000000312",NA
2012,"GOA",303,37,NA,NA,1,1,"15920000825000000312",NA
2012,"GOA",303,38,NA,NA,1,1,"15920000825000000312",NA
2012,"GOA",303,38,NA,NA,1,4,"15920000825000000314",NA
2012,"GOA",303,31,NA,NA,1,4,"15920000825000000314",NA
2012,"GOA",303,37,NA,NA,1,1,"15920000825000000310",NA
2012,"GOA",303,38,NA,15,1,1,"15920000825000000310",NA
2012,"GOA",303,38,NA,NA,1,1,"15349002142000000082",NA
2012,"GOA",303,39,NA,NA,1,1,"15349002142000000082",NA
2012,"GOA",303,40,NA,NA,1,1,"15349002142000000082",NA
2012,"GOA",303,44,NA,NA,1,1,"15349002142000000082",NA
2012,"GOA",303,36,0.7,NA,3,1,"15349002142000000114",NA
2012,"GOA",303,39,0.8,NA,3,1,"15349002142000000116",NA
2012,"GOA",303,39,NA,NA,1,1,"15349002142000000116",NA
2012,"GOA",303,41,1,NA,3,1,"15349002142000000116",NA
2012,"GOA",303,41,NA,NA,1,1,"15349002142000000116",NA
2012,"GOA",303,37,0.8,NA,3,1,"15349002142000000120",NA
2012,"GOA",303,37,NA,NA,1,1,"15349002142000000120",NA
2012,"GOA",303,38,0.9,NA,3,1,"15349002142000000120",NA
2012,"GOA",303,38,NA,NA,1,1,"15349002142000000120",NA
2012,"GOA",303,40,NA,NA,1,1,"15349002142000000084",NA
2012,"GOA",303,38,NA,NA,1,1,"15349002142000000084",NA
2012,"GOA",303,37,0.7,NA,3,1,"15349002142000000116",NA
2012,"GOA",303,37,NA,NA,1,1,"15349002142000000116",NA
2012,"GOA",303,38,0.7,NA,3,1,"15349002142000000116",NA
2012,"GOA",303,36,NA,13,1,1,"15349002142000000114",NA
2012,"GOA",303,39,0.9,NA,3,1,"15349002142000000114",NA
2012,"GOA",303,39,0.9,NA,3,1,"15349002142000000114",NA
2012,"GOA",303,39,NA,14,1,1,"15349002142000000114",NA
2012,"GOA",303,39,NA,18,1,1,"15349002142000000114",NA
2012,"GOA",303,35,0.6,NA,3,1,"15349002142000000118",NA
2012,"GOA",303,35,NA,11,1,1,"15349002142000000118",NA
2012,"GOA",303,38,0.85,NA,3,1,"15349002142000000118",NA
2012,"GOA",303,38,NA,NA,1,1,"15349002142000000118",NA
2012,"GOA",303,38,NA,NA,1,1,"15349002142000000116",NA
2012,"GOA",303,35,0.7,NA,3,1,"15349002861000000204",NA
2012,"GOA",303,35,NA,NA,1,1,"15349002861000000204",NA
2012,"GOA",303,35,0.7,NA,3,1,"15349002861000000204",NA
2012,"GOA",303,35,NA,NA,1,1,"15349002861000000204",NA
2012,"GOA",303,39,0.9,NA,3,1,"15349002861000000198",NA
2012,"GOA",303,39,NA,NA,1,1,"15349002861000000198",NA
2012,"GOA",303,37,0.8,NA,3,1,"15349002861000000198",NA
2012,"GOA",303,37,NA,NA,1,1,"15349002861000000198",NA
2012,"GOA",303,36,0.6,NA,3,1,"15393001674000000258",NA
2012,"GOA",303,36,0.65,NA,3,1,"15393001674000000258",NA
2012,"GOA",303,36,NA,13,1,1,"15393001674000000258",NA
2012,"GOA",303,36,NA,NA,1,1,"15393001674000000258",NA
2012,"GOA",303,38,0.8,NA,3,1,"15393001674000000258",NA
2012,"GOA",303,38,NA,NA,1,1,"15393001674000000258",NA
2012,"GOA",303,39,0.7,NA,3,1,"15393001674000000258",NA
2012,"GOA",303,39,0.75,NA,3,1,"15393001674000000258",NA
2012,"GOA",303,39,NA,NA,1,1,"15393001674000000258",NA
2012,"GOA",303,39,NA,16,1,1,"15393001674000000258",NA
2012,"GOA",303,36,0.6,NA,3,1,"15393001674000000256",NA
2012,"GOA",303,36,NA,13,1,1,"15393001674000000256",NA
2012,"GOA",303,37,0.65,NA,3,1,"15393001674000000256",NA
2012,"GOA",303,37,NA,NA,1,1,"15393001674000000256",NA
2012,"GOA",303,35,0.55,NA,3,1,"15393001674000000256",NA
2012,"GOA",303,35,NA,11,1,1,"15393001674000000256",NA
2012,"GOA",303,37,0.7,NA,3,1,"15393001674000000256",NA
2012,"GOA",303,37,NA,NA,1,1,"15393001674000000256",NA
2012,"GOA",303,38,0.75,NA,3,1,"15393001674000000256",NA
2012,"GOA",303,38,NA,NA,1,1,"15393001674000000256",NA
2012,"GOA",303,37,0.8,NA,3,1,"15393001674000000272",NA
2012,"GOA",303,37,NA,14,1,1,"15393001674000000272",NA
2012,"GOA",303,39,0.9,NA,3,1,"15393001674000000272",NA
2012,"GOA",303,39,NA,NA,1,1,"15393001674000000272",NA
2012,"GOA",303,41,0.95,NA,3,1,"15393001674000000272",NA
2012,"GOA",303,41,NA,NA,1,1,"15393001674000000272",NA
2012,"GOA",303,38,0.74,NA,3,4,"15321001043000000044",NA
2012,"GOA",303,38,NA,13,1,4,"15321001043000000044",NA
2012,"GOA",303,38,0.76,NA,3,4,"15321001043000000044",NA
2012,"GOA",303,38,NA,NA,1,4,"15321001043000000044",NA
2012,"GOA",303,39,0.91,NA,3,1,"15670004092000004576",NA
2012,"GOA",303,39,0.94,NA,3,1,"15670004092000004576",NA
2012,"GOA",303,39,NA,NA,1,1,"15670004092000004576",NA
2012,"GOA",303,39,NA,NA,1,1,"15670004092000004576",NA
2012,"GOA",303,40,0.94,NA,3,1,"15670004092000004576",NA
2012,"GOA",303,40,NA,NA,1,1,"15670004092000004576",NA
2012,"GOA",303,40,0.95,NA,3,1,"15670004092000004576",NA
2012,"GOA",303,40,NA,NA,1,1,"15670004092000004576",NA
2012,"GOA",303,41,1.01,NA,3,1,"15670004092000004576",NA
2012,"GOA",303,41,NA,25,1,1,"15670004092000004576",NA
2012,"GOA",303,42,1.2,NA,3,1,"15360001868000000218",NA
2012,"GOA",303,42,NA,NA,1,1,"15360001868000000218",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000188",NA
2012,"GOA",303,38,NA,13,1,1,"15360001868000000188",NA
2012,"GOA",303,40,1.1,NA,3,1,"15360001868000000188",NA
2012,"GOA",303,40,NA,NA,1,1,"15360001868000000188",NA
2012,"GOA",303,32,0.5,NA,3,1,"15360001868000000216",NA
2012,"GOA",303,32,NA,NA,1,1,"15360001868000000216",NA
2012,"GOA",303,40,0.95,NA,3,3,"15360001868000000214",NA
2012,"GOA",303,40,NA,NA,1,3,"15360001868000000214",NA
2012,"GOA",303,34,0.65,NA,3,3,"15360001868000000214",NA
2012,"GOA",303,34,NA,NA,1,3,"15360001868000000214",NA
2012,"GOA",303,37,0.8,NA,3,1,"15360001868000000188",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000188",NA
2012,"GOA",303,37,0.85,NA,3,1,"15360001868000000188",NA
2012,"GOA",303,37,NA,13,1,1,"15360001868000000188",NA
2012,"GOA",303,38,0.8,NA,3,1,"15360001868000000188",NA
2012,"GOA",303,38,0.9,NA,3,1,"15360001868000000188",NA
2012,"GOA",303,35,0.56,NA,3,1,"15617002781000000286",NA
2012,"GOA",303,35,NA,14,1,1,"15617002781000000286",NA
2012,"GOA",303,33,0.62,NA,3,1,"15617002781000000286",NA
2012,"GOA",303,33,NA,NA,1,1,"15617002781000000286",NA
2012,"GOA",303,35,0.58,NA,3,1,"15617002781000000286",NA
2012,"GOA",303,35,0.7,NA,3,1,"15617002781000000286",NA
2012,"GOA",303,35,NA,NA,1,1,"15617002781000000286",NA
2012,"GOA",303,35,NA,NA,1,1,"15617002781000000286",NA
2012,"GOA",303,38,0.64,NA,3,1,"15617002781000000286",NA
2012,"GOA",303,38,NA,NA,1,1,"15617002781000000286",NA
2012,"GOA",303,35,0.84,NA,3,1,"15617002781000000284",NA
2012,"GOA",303,35,NA,11,1,1,"15617002781000000284",NA
2012,"GOA",303,36,0.78,NA,3,1,"15617002781000000284",NA
2012,"GOA",303,38,NA,NA,1,1,"15670004092000004594",NA
2012,"GOA",303,43,1.12,NA,3,1,"15670004092000004594",NA
2012,"GOA",303,43,NA,NA,1,1,"15670004092000004594",NA
2012,"GOA",303,44,1.17,NA,3,1,"15670004092000004594",NA
2012,"GOA",303,44,NA,NA,1,1,"15670004092000004594",NA
2012,"GOA",303,39,0.95,NA,3,1,"15670004092000004596",NA
2012,"GOA",303,39,NA,NA,1,1,"15670004092000004596",NA
2012,"GOA",303,39,0.91,NA,3,1,"15670004092000004596",NA
2012,"GOA",303,39,NA,15,1,1,"15670004092000004596",NA
2012,"GOA",303,40,0.9,NA,3,1,"15670004092000004596",NA
2012,"GOA",303,40,NA,NA,1,1,"15670004092000004596",NA
2012,"GOA",303,42,1.01,NA,3,1,"15670004092000004596",NA
2012,"GOA",303,42,1.04,NA,3,1,"15670004092000004596",NA
2012,"GOA",303,42,NA,27,1,1,"15670004092000004596",NA
2012,"GOA",303,42,NA,NA,1,1,"15670004092000004596",NA
2012,"GOA",303,41,1.2,NA,3,1,"15360001868000000192",NA
2012,"GOA",303,41,NA,31,1,1,"15360001868000000192",NA
2012,"GOA",303,37,0.85,NA,3,1,"15360001868000000192",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000192",NA
2012,"GOA",303,40,0.9,NA,3,1,"15670004092000004586",NA
2012,"GOA",303,40,NA,NA,1,1,"15670004092000004586",NA
2012,"GOA",303,41,0.96,NA,3,1,"15670004092000004586",NA
2012,"GOA",303,41,NA,NA,1,1,"15670004092000004586",NA
2012,"GOA",303,36,NA,NA,1,3,"15360001868000000210",NA
2012,"GOA",303,38,0.9,NA,3,3,"15360001868000000210",NA
2012,"GOA",303,38,NA,NA,1,3,"15360001868000000210",NA
2012,"GOA",303,35,0.55,NA,3,1,"15360001868000000206",NA
2012,"GOA",303,35,0.65,NA,3,1,"15360001868000000206",NA
2012,"GOA",303,35,NA,11,1,1,"15360001868000000206",NA
2012,"GOA",303,35,NA,NA,1,1,"15360001868000000206",NA
2012,"GOA",303,36,0.75,NA,3,1,"15360001868000000206",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000206",NA
2012,"GOA",303,38,0.85,NA,3,1,"15360001868000000206",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000206",NA
2012,"GOA",303,39,0.75,NA,3,1,"15360001868000000206",NA
2012,"GOA",303,39,NA,20,1,1,"15360001868000000206",NA
2012,"GOA",303,41,1,NA,3,1,"15360001868000000186",NA
2012,"GOA",303,41,NA,19,1,1,"15360001868000000186",NA
2012,"GOA",303,43,1.6,NA,3,1,"15360001868000000186",NA
2012,"GOA",303,43,NA,26,1,1,"15360001868000000186",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000104",NA
2012,"GOA",303,36,0.65,NA,3,1,"15360001868000000212",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000212",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000212",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000212",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000212",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000212",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000212",NA
2012,"GOA",303,37,NA,18,1,1,"15360001868000000212",NA
2012,"GOA",303,39,0.85,NA,3,1,"15360001868000000212",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000212",NA
2012,"GOA",303,39,1,NA,3,1,"15360001868000000222",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000222",NA
2012,"GOA",303,40,1,NA,3,1,"15360001868000000222",NA
2012,"GOA",303,40,NA,NA,1,1,"15360001868000000222",NA
2012,"GOA",303,33,0.5,NA,3,1,"15360001868000000208",NA
2012,"GOA",303,33,NA,10,1,1,"15360001868000000208",NA
2012,"GOA",303,33,0.5,NA,3,1,"15360001868000000208",NA
2012,"GOA",303,33,NA,NA,1,1,"15360001868000000208",NA
2012,"GOA",303,34,0.5,NA,3,1,"15360001868000000208",NA
2012,"GOA",303,34,0.55,NA,3,1,"15360001868000000208",NA
2012,"GOA",303,34,NA,16,1,1,"15360001868000000208",NA
2012,"GOA",303,34,NA,NA,1,1,"15360001868000000208",NA
2012,"GOA",303,36,0.7,NA,3,1,"15360001868000000208",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000208",NA
2012,"GOA",303,34,0.6,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,34,0.65,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,34,NA,NA,1,4,"15360001868000000106",NA
2012,"GOA",303,34,NA,NA,1,4,"15360001868000000106",NA
2012,"GOA",303,36,0.65,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,36,0.7,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,36,0.8,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,36,NA,NA,1,4,"15360001868000000106",NA
2012,"GOA",303,36,NA,NA,1,4,"15360001868000000106",NA
2012,"GOA",303,36,NA,14,1,4,"15360001868000000106",NA
2012,"GOA",303,37,0.7,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,37,NA,28,1,4,"15360001868000000106",NA
2012,"GOA",303,38,0.75,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,38,NA,15,1,4,"15360001868000000106",NA
2012,"GOA",303,39,0.9,NA,3,4,"15360001868000000106",NA
2012,"GOA",303,39,NA,NA,1,4,"15360001868000000106",NA
2012,"GOA",303,34,0.6,NA,3,3,"15360001868000000210",NA
2012,"GOA",303,34,NA,NA,1,3,"15360001868000000210",NA
2012,"GOA",303,34,0.6,NA,3,3,"15360001868000000210",NA
2012,"GOA",303,34,NA,NA,1,3,"15360001868000000210",NA
2012,"GOA",303,36,0.7,NA,3,3,"15360001868000000210",NA
2012,"GOA",303,36,0.7,NA,3,3,"15360001868000000210",NA
2012,"GOA",303,36,NA,NA,1,3,"15360001868000000210",NA
2012,"GOA",303,30,0.44,NA,3,3,"15670004092000004574",NA
2012,"GOA",303,30,NA,NA,1,3,"15670004092000004574",NA
2012,"GOA",303,38,0.78,NA,3,3,"15670004092000004574",NA
2012,"GOA",303,38,NA,14,1,3,"15670004092000004574",NA
2012,"GOA",303,39,0.87,NA,3,3,"15670004092000004574",NA
2012,"GOA",303,39,NA,NA,1,3,"15670004092000004574",NA
2012,"GOA",303,40,1.05,NA,3,3,"15670004092000004574",NA
2012,"GOA",303,40,NA,NA,1,3,"15670004092000004574",NA
2012,"GOA",303,40,0.9,NA,3,1,"15670004092000004592",NA
2012,"GOA",303,40,NA,NA,1,1,"15670004092000004592",NA
2012,"GOA",303,40,NA,NA,1,1,"15670004092000004592",NA
2012,"GOA",303,41,0.94,NA,3,1,"15670004092000004592",NA
2012,"GOA",303,41,0.94,NA,3,1,"15670004092000004592",NA
2012,"GOA",303,41,NA,NA,1,1,"15670004092000004592",NA
2012,"GOA",303,41,NA,33,1,1,"15670004092000004592",NA
2012,"GOA",303,42,0.96,NA,3,1,"15670004092000004592",NA
2012,"GOA",303,42,NA,NA,1,1,"15670004092000004592",NA
2012,"GOA",303,40,0.9,NA,3,1,"15670004092000004592",NA
2012,"GOA",303,38,0.82,NA,3,1,"15670004092000004594",NA
2012,"GOA",303,38,NA,NA,1,1,"15670004092000004594",NA
2012,"GOA",303,36,0.69,NA,3,1,"15670004092000004594",NA
2012,"GOA",303,39,0.85,NA,3,1,"15360001868000000194",NA
2012,"GOA",303,39,NA,21,1,1,"15360001868000000194",NA
2012,"GOA",303,38,0.9,NA,3,1,"15360001868000000194",NA
2012,"GOA",303,38,NA,14,1,1,"15360001868000000194",NA
2012,"GOA",303,36,0.55,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,36,NA,NA,1,1,"15360001868000000104",NA
2012,"GOA",303,38,0.7,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000104",NA
2012,"GOA",303,34,0.6,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,34,NA,NA,1,1,"15360001868000000104",NA
2012,"GOA",303,37,0.65,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,36,NA,18,1,1,"15670004092000004594",NA
2012,"GOA",303,38,0.83,NA,3,1,"15670004092000004594",NA
2012,"GOA",303,33,0.65,NA,3,1,"15360001868000000190",NA
2012,"GOA",303,33,NA,NA,1,1,"15360001868000000190",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000190",NA
2012,"GOA",303,34,0.56,NA,3,3,"15670004092000004568",NA
2012,"GOA",303,34,NA,NA,1,3,"15670004092000004568",NA
2012,"GOA",303,37,0.79,NA,3,3,"15670004092000004568",NA
2012,"GOA",303,37,0.75,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,37,NA,15,1,1,"15360001868000000104",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000104",NA
2012,"GOA",303,38,0.75,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,38,NA,NA,1,1,"15360001868000000104",NA
2012,"GOA",303,39,0.8,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,39,0.8,NA,3,1,"15360001868000000104",NA
2012,"GOA",303,39,NA,NA,1,1,"15360001868000000104",NA
2012,"GOA",303,37,NA,NA,1,1,"15360001868000000190",NA
2012,"GOA",303,40,1.1,NA,3,1,"15360001868000000190",NA
2012,"GOA",303,40,NA,NA,1,1,"15360001868000000190",NA
2012,"GOA",303,42,1.2,NA,3,1,"15360001868000000190",NA
2012,"GOA",303,42,NA,14,1,1,"15360001868000000190",NA
2012,"GOA",303,43,1.45,NA,3,1,"15360001868000000190",NA
2012,"GOA",303,43,NA,23,1,1,"15360001868000000190",NA
2012,"GOA",303,37,NA,NA,1,3,"15670004092000004568",NA
2012,"GOA",303,40,0.89,NA,3,3,"15670004092000004568",NA
2012,"GOA",303,40,NA,37,1,3,"15670004092000004568",NA
2012,"GOA",303,42,0.91,NA,3,3,"15670004092000004568",NA
2012,"GOA",303,42,NA,NA,1,3,"15670004092000004568",NA
2012,"GOA",303,37,0.77,NA,3,3,"15670004092000004568",NA
2012,"GOA",303,37,NA,NA,1,3,"15670004092000004568",NA
2012,"GOA",303,36,NA,NA,1,1,"15617002781000000284",NA
2012,"GOA",303,36,0.92,NA,3,1,"15617002781000000284",NA
2012,"GOA",303,36,NA,NA,1,1,"15617002781000000284",NA
2012,"GOA",303,39,1.06,NA,3,1,"15617002781000000284",NA
2012,"GOA",303,39,NA,17,1,1,"15617002781000000284",NA
2012,"GOA",303,35,0.34,NA,3,1,"15617002781000000282",NA
2012,"GOA",303,35,NA,NA,1,1,"15617002781000000282",NA
2012,"GOA",303,34,0.46,NA,3,1,"15617002781000000282",NA
2012,"GOA",303,34,NA,NA,1,1,"15617002781000000282",NA
2012,"GOA",303,37,0.48,NA,3,1,"15617002781000000282",NA
2012,"GOA",303,37,NA,NA,1,1,"15617002781000000282",NA
2012,"GOA",303,36,0.36,NA,3,1,"15617002781000000282",NA
2012,"GOA",303,36,NA,NA,1,1,"15617002781000000282",NA
2012,"GOA",303,37,0.76,NA,3,1,"15439002733000005644",NA
2012,"GOA",303,37,NA,NA,1,1,"15439002733000005644",NA
2012,"GOA",303,40,1.06,NA,3,1,"15439002733000005644",NA
2012,"GOA",303,40,NA,NA,1,1,"15439002733000005644",NA
2012,"GOA",303,43,1.1,NA,3,1,"15439002733000005644",NA
2012,"GOA",303,43,NA,NA,1,1,"15439002733000005644",NA
2012,"GOA",303,44,1.08,NA,3,1,"15439002733000005644",NA
2012,"GOA",303,44,1.44,NA,3,1,"15439002733000005644",NA
2012,"GOA",303,44,NA,35,1,1,"15439002733000005644",NA
2012,"GOA",303,44,NA,NA,1,1,"15439002733000005644",NA
2012,"GOA",303,39,0.94,NA,3,1,"15439002733000005642",NA
2012,"GOA",303,39,NA,17,1,1,"15439002733000005642",NA
2012,"GOA",303,40,1,NA,3,1,"15439002733000005642",NA
2012,"GOA",303,43,NA,NA,1,1,"15439002733000005614",NA
2012,"GOA",303,39,0.82,NA,3,1,"15439002733000005618",NA
2012,"GOA",303,39,0.88,NA,3,1,"15439002733000005618",NA
2012,"GOA",303,39,NA,NA,1,1,"15439002733000005618",NA
2012,"GOA",303,39,NA,NA,1,1,"15439002733000005618",NA
2012,"GOA",303,37,0.64,NA,3,1,"15439002733000005618",NA
